Date,Daytime,Ride_Name,Park_Name,WaitTime,Fast_Pass_Plus_Tickets,Total_Ticket_Sale_In_Last_Hour,Highest_Age_Group
2024-01-28,11:00:00,it's a small world,Fantasyland,78,27,115,Adult
2024-01-28,12:00:00,it's a small world,Fantasyland,44,36,102,Adult
2024-01-28,13:00:00,it's a small world,Fantasyland,87,63,106,Teen
2024-01-28,14:00:00,it's a small world,Fantasyland,42,128,297,Senior
2024-01-28,15:00:00,it's a small world,Fantasyland,77,99,176,Child
2024-01-28,16:00:00,it's a small world,Fantasyland,80,50,116,Teen
2024-01-28,17:00:00,it's a small world,Fantasyland,68,66,134,Adult
2024-01-28,18:00:00,it's a small world,Fantasyland,68,80,222,Senior
2024-01-28,19:00:00,it's a small world,Fantasyland,79,117,229,Teen
2024-01-28,20:00:00,it's a small world,Fantasyland,68,24,57,Senior
2024-01-28,21:00:00,it's a small world,Fantasyland,74,36,73,Teen
2024-01-28,22:00:00,it's a small world,Fantasyland,43,26,88,Senior
2024-01-28,09:00:00,Peter Pan's Flight,Fantasyland,54,24,97,Teen
2024-01-28,10:00:00,Peter Pan's Flight,Fantasyland,46,16,79,Teen
2024-01-28,11:00:00,Peter Pan's Flight,Fantasyland,72,9,88,Senior
2024-01-28,12:00:00,Peter Pan's Flight,Fantasyland,65,9,97,Adult
2024-01-28,13:00:00,Peter Pan's Flight,Fantasyland,75,138,260,Adult
2024-01-28,14:00:00,Peter Pan's Flight,Fantasyland,89,88,237,Senior
2024-01-28,15:00:00,Peter Pan's Flight,Fantasyland,87,60,199,Senior
2024-01-28,16:00:00,Peter Pan's Flight,Fantasyland,53,60,153,Adult
2024-01-28,17:00:00,Peter Pan's Flight,Fantasyland,85,113,198,Senior
2024-01-28,18:00:00,Peter Pan's Flight,Fantasyland,42,107,281,Senior
2024-01-28,19:00:00,Peter Pan's Flight,Fantasyland,48,77,145,Child
2024-01-28,20:00:00,Peter Pan's Flight,Fantasyland,76,31,72,Adult
2024-01-28,21:00:00,Peter Pan's Flight,Fantasyland,45,23,91,Senior
2024-01-28,22:00:00,Peter Pan's Flight,Fantasyland,61,19,67,Senior
2024-01-17,09:00:00,Pirates of the Caribbean,Adventureland,44,14,59,Child
2024-01-17,10:00:00,Pirates of the Caribbean,Adventureland,68,19,79,Adult
2024-01-17,11:00:00,Pirates of the Caribbean,Adventureland,40,33,111,Child
2024-01-17,12:00:00,Pirates of the Caribbean,Adventureland,61,33,82,Teen
2024-01-17,13:00:00,Pirates of the Caribbean,Adventureland,40,125,277,Senior
2024-01-17,14:00:00,Pirates of the Caribbean,Adventureland,50,52,173,Teen
2024-01-17,15:00:00,Pirates of the Caribbean,Adventureland,50,139,251,Teen
2024-01-17,16:00:00,Pirates of the Caribbean,Adventureland,44,100,237,Adult
2024-01-17,17:00:00,Pirates of the Caribbean,Adventureland,72,135,270,Teen
2024-01-17,18:00:00,Pirates of the Caribbean,Adventureland,82,82,151,Child
2024-01-17,19:00:00,Pirates of the Caribbean,Adventureland,46,60,138,Adult
2024-01-17,20:00:00,Pirates of the Caribbean,Adventureland,65,21,97,Senior
2024-01-17,21:00:00,Pirates of the Caribbean,Adventureland,76,30,95,Child
2024-01-17,22:00:00,Pirates of the Caribbean,Adventureland,75,28,85,Senior
2024-01-17,09:00:00,Big Thunder Mountain,Frontierland,64,20,100,Adult
2024-01-17,10:00:00,Big Thunder Mountain,Frontierland,68,6,72,Teen
2024-01-17,11:00:00,Big Thunder Mountain,Frontierland,69,9,66,Teen
2024-01-17,12:00:00,Big Thunder Mountain,Frontierland,47,37,84,Child
2024-01-17,13:00:00,Big Thunder Mountain,Frontierland,78,69,118,Teen
2024-01-17,14:00:00,Big Thunder Mountain,Frontierland,87,126,285,Senior
2024-01-17,15:00:00,Big Thunder Mountain,Frontierland,64,90,241,Senior
2024-01-17,16:00:00,Big Thunder Mountain,Frontierland,66,92,224,Child
2024-01-17,17:00:00,Big Thunder Mountain,Frontierland,66,56,124,Senior
2024-01-17,18:00:00,Big Thunder Mountain,Frontierland,67,83,257,Adult
2024-01-17,19:00:00,Big Thunder Mountain,Frontierland,44,69,138,Adult
2024-01-17,20:00:00,Big Thunder Mountain,Frontierland,40,31,67,Child
2024-01-17,21:00:00,Big Thunder Mountain,Frontierland,48,26,67,Child
2024-01-17,22:00:00,Big Thunder Mountain,Frontierland,60,27,89,Teen
2024-01-17,09:00:00,Haunted Mansion,Liberty Square,55,35,120,Teen
2024-01-17,10:00:00,Haunted Mansion,Liberty Square,89,15,112,Senior
2024-01-17,11:00:00,Haunted Mansion,Liberty Square,62,7,77,Adult
2024-01-17,12:00:00,Haunted Mansion,Liberty Square,44,44,98,Adult
2024-01-17,13:00:00,Haunted Mansion,Liberty Square,69,92,191,Teen
2024-01-17,14:00:00,Haunted Mansion,Liberty Square,59,93,263,Senior
2024-01-17,15:00:00,Haunted Mansion,Liberty Square,65,121,275,Senior
2024-01-17,16:00:00,Haunted Mansion,Liberty Square,63,92,167,Child
2024-01-17,17:00:00,Haunted Mansion,Liberty Square,67,87,176,Child
2024-01-17,18:00:00,Haunted Mansion,Liberty Square,59,39,106,Adult
2024-01-17,19:00:00,Haunted Mansion,Liberty Square,48,35,100,Adult
2024-01-17,20:00:00,Haunted Mansion,Liberty Square,64,18,71,Teen
2024-01-17,21:00:00,Haunted Mansion,Liberty Square,43,37,100,Adult
2024-01-17,22:00:00,Haunted Mansion,Liberty Square,47,34,93,Senior
2024-01-17,09:00:00,Jungle Cruise,Adventureland,70,23,82,Adult
2024-01-17,10:00:00,Jungle Cruise,Adventureland,49,10,98,Adult
2024-01-17,11:00:00,Jungle Cruise,Adventureland,51,26,111,Teen
2024-01-17,12:00:00,Jungle Cruise,Adventureland,74,19,69,Child
2024-01-17,13:00:00,Jungle Cruise,Adventureland,74,50,129,Senior
2024-01-17,14:00:00,Jungle Cruise,Adventureland,54,108,234,Senior
2024-01-17,15:00:00,Jungle Cruise,Adventureland,76,140,250,Adult
2024-01-17,16:00:00,Jungle Cruise,Adventureland,40,50,154,Teen
2024-01-17,17:00:00,Jungle Cruise,Adventureland,59,83,276,Adult
2024-01-17,18:00:00,Jungle Cruise,Adventureland,70,50,103,Adult
2024-01-17,19:00:00,Jungle Cruise,Adventureland,88,65,173,Senior
2024-01-17,20:00:00,Jungle Cruise,Adventureland,55,39,81,Senior
2024-01-17,21:00:00,Jungle Cruise,Adventureland,54,30,56,Teen
2024-01-17,22:00:00,Jungle Cruise,Adventureland,44,29,53,Adult
2024-01-17,09:00:00,Space Mountain,Tomorrowland,72,10,91,Child
2024-01-17,10:00:00,Space Mountain,Tomorrowland,43,16,82,Senior
2024-01-17,11:00:00,Space Mountain,Tomorrowland,43,44,111,Senior
2024-01-17,12:00:00,Space Mountain,Tomorrowland,46,32,71,Child
2024-01-17,13:00:00,Space Mountain,Tomorrowland,86,47,103,Child
2024-01-17,14:00:00,Space Mountain,Tomorrowland,84,106,240,Child
2024-01-17,15:00:00,Space Mountain,Tomorrowland,74,55,111,Senior
2024-01-17,16:00:00,Space Mountain,Tomorrowland,70,121,261,Adult
2024-01-17,17:00:00,Space Mountain,Tomorrowland,55,82,208,Teen
2024-01-17,18:00:00,Space Mountain,Tomorrowland,45,100,184,Senior
2024-01-17,19:00:00,Space Mountain,Tomorrowland,59,49,113,Child
2024-01-17,20:00:00,Space Mountain,Tomorrowland,53,28,59,Teen
2024-01-17,21:00:00,Space Mountain,Tomorrowland,77,16,65,Adult
2024-01-17,22:00:00,Space Mountain,Tomorrowland,45,21,66,Teen
2024-01-17,09:00:00,it's a small world,Fantasyland,40,13,52,Teen
2024-01-17,10:00:00,it's a small world,Fantasyland,65,17,71,Child
2024-01-17,11:00:00,it's a small world,Fantasyland,42,15,62,Teen
2024-01-17,12:00:00,it's a small world,Fantasyland,43,16,53,Senior
2024-01-17,13:00:00,it's a small world,Fantasyland,51,69,222,Child
2024-01-17,14:00:00,it's a small world,Fantasyland,52,58,180,Adult
2024-01-17,15:00:00,it's a small world,Fantasyland,43,96,181,Teen
2024-01-17,16:00:00,it's a small world,Fantasyland,51,35,104,Senior
2024-01-17,17:00:00,it's a small world,Fantasyland,72,121,208,Teen
2024-01-17,18:00:00,it's a small world,Fantasyland,67,87,152,Teen
2024-01-17,19:00:00,it's a small world,Fantasyland,61,45,132,Teen
2024-01-17,20:00:00,it's a small world,Fantasyland,81,15,67,Child
2024-01-17,21:00:00,it's a small world,Fantasyland,84,24,70,Teen
2024-01-17,22:00:00,it's a small world,Fantasyland,61,19,61,Child
2024-01-17,09:00:00,Peter Pan's Flight,Fantasyland,63,16,76,Adult
2024-01-17,10:00:00,Peter Pan's Flight,Fantasyland,64,15,76,Child
2024-01-17,11:00:00,Peter Pan's Flight,Fantasyland,48,15,74,Teen
2024-01-17,12:00:00,Peter Pan's Flight,Fantasyland,81,16,96,Senior
2024-01-17,13:00:00,Peter Pan's Flight,Fantasyland,41,71,129,Teen
2024-01-17,14:00:00,Peter Pan's Flight,Fantasyland,46,52,140,Adult
2024-01-17,15:00:00,Peter Pan's Flight,Fantasyland,82,104,185,Senior
2024-01-17,16:00:00,Peter Pan's Flight,Fantasyland,87,107,273,Adult
2024-01-17,17:00:00,Peter Pan's Flight,Fantasyland,79,48,132,Adult
2024-01-17,18:00:00,Peter Pan's Flight,Fantasyland,88,68,147,Senior
2024-01-17,19:00:00,Peter Pan's Flight,Fantasyland,42,96,176,Adult
2024-01-17,20:00:00,Peter Pan's Flight,Fantasyland,44,43,89,Senior
2024-01-17,21:00:00,Peter Pan's Flight,Fantasyland,47,20,100,Teen
2024-01-17,22:00:00,Peter Pan's Flight,Fantasyland,88,35,66,Senior
2024-01-06,09:00:00,Pirates of the Caribbean,Adventureland,67,50,110,Teen
2024-01-06,10:00:00,Pirates of the Caribbean,Adventureland,52,35,85,Adult
2024-01-06,11:00:00,Pirates of the Caribbean,Adventureland,57,32,72,Senior
2024-01-06,12:00:00,Pirates of the Caribbean,Adventureland,51,22,79,Senior
2024-01-06,13:00:00,Pirates of the Caribbean,Adventureland,87,96,298,Adult
2024-01-06,14:00:00,Pirates of the Caribbean,Adventureland,43,97,276,Senior
2024-01-06,15:00:00,Pirates of the Caribbean,Adventureland,86,84,203,Adult
2024-01-06,16:00:00,Pirates of the Caribbean,Adventureland,77,140,244,Child
2024-01-06,17:00:00,Pirates of the Caribbean,Adventureland,62,76,168,Senior
2024-01-06,18:00:00,Pirates of the Caribbean,Adventureland,55,58,140,Teen
2024-01-06,19:00:00,Pirates of the Caribbean,Adventureland,67,121,263,Child
2024-01-06,20:00:00,Pirates of the Caribbean,Adventureland,88,41,89,Senior
2024-01-06,21:00:00,Pirates of the Caribbean,Adventureland,69,18,69,Adult
2024-01-06,22:00:00,Pirates of the Caribbean,Adventureland,80,35,80,Teen
2024-01-06,09:00:00,Big Thunder Mountain,Frontierland,55,18,90,Adult
2024-01-06,10:00:00,Big Thunder Mountain,Frontierland,65,31,76,Senior
2024-01-06,11:00:00,Big Thunder Mountain,Frontierland,77,30,66,Adult
2024-01-06,12:00:00,Big Thunder Mountain,Frontierland,84,12,81,Adult
2024-01-06,13:00:00,Big Thunder Mountain,Frontierland,63,88,151,Senior
2024-01-06,14:00:00,Big Thunder Mountain,Frontierland,50,134,226,Teen
2024-01-06,15:00:00,Big Thunder Mountain,Frontierland,58,59,176,Adult
2024-01-06,16:00:00,Big Thunder Mountain,Frontierland,68,71,221,Teen
2024-01-06,17:00:00,Big Thunder Mountain,Frontierland,89,117,264,Senior
2024-01-06,18:00:00,Big Thunder Mountain,Frontierland,57,80,150,Teen
2024-01-06,19:00:00,Big Thunder Mountain,Frontierland,88,70,182,Teen
2024-01-06,20:00:00,Big Thunder Mountain,Frontierland,65,35,92,Senior
2024-01-06,21:00:00,Big Thunder Mountain,Frontierland,67,35,85,Senior
2024-01-06,22:00:00,Big Thunder Mountain,Frontierland,86,14,65,Senior
2024-01-06,09:00:00,Haunted Mansion,Liberty Square,90,11,119,Senior
2024-01-06,10:00:00,Haunted Mansion,Liberty Square,46,17,62,Teen
2024-01-06,11:00:00,Haunted Mansion,Liberty Square,65,12,114,Child
2024-01-06,12:00:00,Haunted Mansion,Liberty Square,86,37,100,Teen
2024-01-06,13:00:00,Haunted Mansion,Liberty Square,74,122,277,Child
2024-01-06,14:00:00,Haunted Mansion,Liberty Square,49,40,107,Child
2024-01-06,15:00:00,Haunted Mansion,Liberty Square,58,125,227,Teen
2024-01-06,16:00:00,Haunted Mansion,Liberty Square,76,76,221,Senior
2024-01-06,17:00:00,Haunted Mansion,Liberty Square,70,52,115,Teen
2024-01-06,18:00:00,Haunted Mansion,Liberty Square,77,167,298,Child
2024-01-06,19:00:00,Haunted Mansion,Liberty Square,80,48,124,Senior
2024-01-06,20:00:00,Haunted Mansion,Liberty Square,55,44,80,Child
2024-01-06,21:00:00,Haunted Mansion,Liberty Square,79,24,85,Senior
2024-01-06,22:00:00,Haunted Mansion,Liberty Square,78,36,96,Teen
2024-01-06,09:00:00,Jungle Cruise,Adventureland,47,19,73,Adult
2024-01-06,10:00:00,Jungle Cruise,Adventureland,48,29,68,Teen
2024-01-06,11:00:00,Jungle Cruise,Adventureland,47,23,99,Adult
2024-01-06,12:00:00,Jungle Cruise,Adventureland,58,19,101,Teen
2024-01-06,13:00:00,Jungle Cruise,Adventureland,65,84,253,Senior
2024-01-06,14:00:00,Jungle Cruise,Adventureland,90,72,135,Adult
2024-01-06,15:00:00,Jungle Cruise,Adventureland,52,37,102,Senior
2024-01-06,16:00:00,Jungle Cruise,Adventureland,77,94,246,Child
2024-01-06,17:00:00,Jungle Cruise,Adventureland,89,90,270,Teen
2024-01-06,18:00:00,Jungle Cruise,Adventureland,59,114,264,Senior
2024-01-06,19:00:00,Jungle Cruise,Adventureland,90,111,283,Senior
2024-01-06,20:00:00,Jungle Cruise,Adventureland,89,26,55,Senior
2024-01-06,21:00:00,Jungle Cruise,Adventureland,68,20,93,Senior
2024-01-06,22:00:00,Jungle Cruise,Adventureland,65,52,93,Teen
2024-01-06,09:00:00,Space Mountain,Tomorrowland,53,7,53,Senior
2024-01-06,10:00:00,Space Mountain,Tomorrowland,61,34,81,Adult
2024-01-06,11:00:00,Space Mountain,Tomorrowland,54,6,54,Teen
2024-01-06,12:00:00,Space Mountain,Tomorrowland,78,15,78,Adult
2024-01-06,13:00:00,Space Mountain,Tomorrowland,47,61,169,Senior
2024-01-06,14:00:00,Space Mountain,Tomorrowland,42,117,270,Senior
2024-01-06,15:00:00,Space Mountain,Tomorrowland,46,148,268,Teen
2024-01-06,16:00:00,Space Mountain,Tomorrowland,64,105,275,Child
2024-01-06,17:00:00,Space Mountain,Tomorrowland,46,54,172,Adult
2024-01-06,18:00:00,Space Mountain,Tomorrowland,50,65,122,Child
2024-01-06,19:00:00,Space Mountain,Tomorrowland,62,68,118,Senior
2024-01-06,20:00:00,Space Mountain,Tomorrowland,90,27,81,Child
2024-01-06,21:00:00,Space Mountain,Tomorrowland,89,20,54,Child
2024-01-06,22:00:00,Space Mountain,Tomorrowland,76,26,56,Child
2024-01-06,09:00:00,it's a small world,Fantasyland,58,8,54,Senior
2024-01-06,10:00:00,it's a small world,Fantasyland,77,13,103,Senior
2024-01-06,11:00:00,it's a small world,Fantasyland,81,9,119,Child
2024-01-06,12:00:00,it's a small world,Fantasyland,85,11,55,Adult
2024-01-06,13:00:00,it's a small world,Fantasyland,77,45,136,Teen
2024-01-06,14:00:00,it's a small world,Fantasyland,82,77,166,Adult
2024-01-06,15:00:00,it's a small world,Fantasyland,82,84,177,Adult
2024-01-06,16:00:00,it's a small world,Fantasyland,45,44,139,Teen
2024-01-06,17:00:00,it's a small world,Fantasyland,89,66,181,Child
2024-01-06,18:00:00,it's a small world,Fantasyland,41,65,208,Senior
2024-01-06,19:00:00,it's a small world,Fantasyland,43,125,244,Child
2024-01-06,20:00:00,it's a small world,Fantasyland,59,22,81,Teen
2024-01-06,21:00:00,it's a small world,Fantasyland,81,37,84,Child
2024-01-06,22:00:00,it's a small world,Fantasyland,50,22,55,Senior
2024-01-06,09:00:00,Peter Pan's Flight,Fantasyland,46,7,52,Adult
2024-01-06,10:00:00,Peter Pan's Flight,Fantasyland,84,6,109,Teen
2024-01-06,11:00:00,Peter Pan's Flight,Fantasyland,45,47,116,Child
2024-01-06,12:00:00,Peter Pan's Flight,Fantasyland,90,9,87,Child
2024-01-06,13:00:00,Peter Pan's Flight,Fantasyland,71,75,133,Senior
2024-01-06,14:00:00,Peter Pan's Flight,Fantasyland,47,102,261,Adult
2024-01-06,15:00:00,Peter Pan's Flight,Fantasyland,53,80,134,Senior
2024-01-06,16:00:00,Peter Pan's Flight,Fantasyland,48,89,278,Teen
2024-01-06,17:00:00,Peter Pan's Flight,Fantasyland,90,95,211,Adult
2024-01-06,18:00:00,Peter Pan's Flight,Fantasyland,85,95,225,Adult
2024-01-06,19:00:00,Peter Pan's Flight,Fantasyland,46,76,209,Child
2024-01-06,20:00:00,Peter Pan's Flight,Fantasyland,77,36,65,Child
2024-01-06,21:00:00,Peter Pan's Flight,Fantasyland,83,27,52,Adult
2024-01-06,22:00:00,Peter Pan's Flight,Fantasyland,59,25,89,Senior
2024-01-24,09:00:00,Pirates of the Caribbean,Adventureland,47,8,80,Adult
2024-01-24,10:00:00,Pirates of the Caribbean,Adventureland,90,21,77,Child
2024-01-24,11:00:00,Pirates of the Caribbean,Adventureland,76,44,102,Senior
2024-01-24,12:00:00,Pirates of the Caribbean,Adventureland,58,22,73,Child
2024-01-24,13:00:00,Pirates of the Caribbean,Adventureland,50,96,204,Adult
2024-01-24,14:00:00,Pirates of the Caribbean,Adventureland,55,76,188,Teen
2024-01-24,15:00:00,Pirates of the Caribbean,Adventureland,81,64,182,Senior
2024-01-24,16:00:00,Pirates of the Caribbean,Adventureland,49,113,289,Child
2024-01-24,17:00:00,Pirates of the Caribbean,Adventureland,47,34,100,Adult
2024-01-24,18:00:00,Pirates of the Caribbean,Adventureland,62,78,172,Child
2024-01-24,19:00:00,Pirates of the Caribbean,Adventureland,58,124,281,Adult
2024-01-24,20:00:00,Pirates of the Caribbean,Adventureland,43,44,83,Adult
2024-01-24,21:00:00,Pirates of the Caribbean,Adventureland,44,34,77,Adult
2024-01-24,22:00:00,Pirates of the Caribbean,Adventureland,85,28,82,Child
2024-01-24,09:00:00,Big Thunder Mountain,Frontierland,41,27,96,Adult
2024-01-24,10:00:00,Big Thunder Mountain,Frontierland,63,11,68,Senior
2024-01-24,11:00:00,Big Thunder Mountain,Frontierland,46,21,61,Teen
2024-01-24,12:00:00,Big Thunder Mountain,Frontierland,77,30,99,Teen
2024-01-24,13:00:00,Big Thunder Mountain,Frontierland,80,147,294,Adult
2024-01-24,14:00:00,Big Thunder Mountain,Frontierland,84,84,203,Child
2024-01-24,15:00:00,Big Thunder Mountain,Frontierland,86,70,166,Child
2024-01-24,16:00:00,Big Thunder Mountain,Frontierland,61,67,221,Child
2024-01-24,17:00:00,Big Thunder Mountain,Frontierland,67,48,121,Adult
2024-01-24,18:00:00,Big Thunder Mountain,Frontierland,68,72,128,Teen
2024-01-24,19:00:00,Big Thunder Mountain,Frontierland,62,57,101,Senior
2024-01-24,20:00:00,Big Thunder Mountain,Frontierland,82,38,82,Teen
2024-01-24,21:00:00,Big Thunder Mountain,Frontierland,65,15,66,Senior
2024-01-24,22:00:00,Big Thunder Mountain,Frontierland,53,26,99,Child
2024-01-24,09:00:00,Haunted Mansion,Liberty Square,40,4,68,Senior
2024-01-24,10:00:00,Haunted Mansion,Liberty Square,80,16,102,Teen
2024-01-24,11:00:00,Haunted Mansion,Liberty Square,66,14,114,Child
2024-01-24,12:00:00,Haunted Mansion,Liberty Square,66,15,94,Teen
2024-01-24,13:00:00,Haunted Mansion,Liberty Square,74,54,158,Teen
2024-01-24,14:00:00,Haunted Mansion,Liberty Square,78,52,146,Teen
2024-01-24,15:00:00,Haunted Mansion,Liberty Square,43,52,172,Adult
2024-01-24,16:00:00,Haunted Mansion,Liberty Square,83,88,220,Teen
2024-01-24,17:00:00,Haunted Mansion,Liberty Square,57,85,234,Adult
2024-01-24,18:00:00,Haunted Mansion,Liberty Square,88,123,255,Adult
2024-01-24,19:00:00,Haunted Mansion,Liberty Square,46,33,108,Adult
2024-01-24,20:00:00,Haunted Mansion,Liberty Square,71,13,55,Adult
2024-01-24,21:00:00,Haunted Mansion,Liberty Square,48,22,78,Teen
2024-01-24,22:00:00,Haunted Mansion,Liberty Square,74,19,73,Child
2024-01-24,09:00:00,Jungle Cruise,Adventureland,55,50,117,Teen
2024-01-24,10:00:00,Jungle Cruise,Adventureland,62,16,50,Adult
2024-01-24,11:00:00,Jungle Cruise,Adventureland,82,30,65,Adult
2024-01-24,12:00:00,Jungle Cruise,Adventureland,41,45,112,Child
2024-01-24,13:00:00,Jungle Cruise,Adventureland,89,137,253,Senior
2024-01-24,14:00:00,Jungle Cruise,Adventureland,60,87,234,Child
2024-01-24,15:00:00,Jungle Cruise,Adventureland,52,78,132,Child
2024-01-24,16:00:00,Jungle Cruise,Adventureland,60,36,118,Adult
2024-01-24,17:00:00,Jungle Cruise,Adventureland,89,62,126,Adult
2024-01-24,18:00:00,Jungle Cruise,Adventureland,68,170,282,Adult
2024-01-24,19:00:00,Jungle Cruise,Adventureland,49,64,162,Child
2024-01-24,20:00:00,Jungle Cruise,Adventureland,50,37,89,Teen
2024-01-24,21:00:00,Jungle Cruise,Adventureland,89,52,100,Child
2024-01-24,22:00:00,Jungle Cruise,Adventureland,81,33,91,Adult
2024-01-24,09:00:00,Space Mountain,Tomorrowland,70,5,78,Senior
2024-01-24,10:00:00,Space Mountain,Tomorrowland,75,22,78,Senior
2024-01-24,11:00:00,Space Mountain,Tomorrowland,66,11,53,Senior
2024-01-24,12:00:00,Space Mountain,Tomorrowland,69,9,64,Child
2024-01-24,13:00:00,Space Mountain,Tomorrowland,58,88,156,Senior
2024-01-24,14:00:00,Space Mountain,Tomorrowland,86,97,164,Teen
2024-01-24,15:00:00,Space Mountain,Tomorrowland,80,120,284,Child
2024-01-24,16:00:00,Space Mountain,Tomorrowland,48,102,181,Adult
2024-01-24,17:00:00,Space Mountain,Tomorrowland,75,97,241,Adult
2024-01-24,18:00:00,Space Mountain,Tomorrowland,42,125,226,Adult
2024-01-24,19:00:00,Space Mountain,Tomorrowland,51,121,251,Adult
2024-01-24,20:00:00,Space Mountain,Tomorrowland,45,20,94,Adult
2024-01-24,21:00:00,Space Mountain,Tomorrowland,81,13,61,Senior
2024-01-24,22:00:00,Space Mountain,Tomorrowland,72,42,88,Child
2024-01-24,09:00:00,it's a small world,Fantasyland,84,29,92,Senior
2024-01-24,10:00:00,it's a small world,Fantasyland,59,16,80,Senior
2024-01-24,11:00:00,it's a small world,Fantasyland,62,24,84,Senior
2024-01-24,12:00:00,it's a small world,Fantasyland,49,6,55,Senior
2024-01-24,13:00:00,it's a small world,Fantasyland,73,62,181,Senior
2024-01-24,14:00:00,it's a small world,Fantasyland,78,66,206,Teen
2024-01-24,15:00:00,it's a small world,Fantasyland,74,106,207,Child
