Date,Daytime,Ride_Name,Fast_Pass_Plus_Tickets,Total_Ticket_Sale_In_Last_Hour,Highest_Age_Group
2024-01-24,13:00:00,Carousel of Progress,126,232,Child
2024-01-24,14:00:00,Carousel of Progress,58,148,Senior
2024-01-24,15:00:00,Carousel of Progress,117,201,Adult
2024-01-24,16:00:00,Carousel of Progress,167,298,Adult
2024-01-24,17:00:00,Carousel of Progress,77,218,Senior
2024-01-24,18:00:00,Carousel of Progress,86,175,Child
2024-01-24,19:00:00,Carousel of Progress,127,276,Teen
2024-01-24,20:00:00,Carousel of Progress,38,79,Child
2024-01-24,21:00:00,Carousel of Progress,50,96,Child
2024-01-24,22:00:00,Carousel of Progress,33,61,Teen
2024-01-24,09:00:00,"Monsters, Inc. Laugh Floor",31,100,Adult
2024-01-24,10:00:00,"Monsters, Inc. Laugh Floor",7,107,Teen
2024-01-24,11:00:00,"Monsters, Inc. Laugh Floor",46,108,Teen
2024-01-24,12:00:00,"Monsters, Inc. Laugh Floor",11,108,Adult
2024-01-24,13:00:00,"Monsters, Inc. Laugh Floor",95,182,Teen
2024-01-24,14:00:00,"Monsters, Inc. Laugh Floor",150,283,Child
2024-01-24,15:00:00,"Monsters, Inc. Laugh Floor",41,123,Senior
2024-01-24,16:00:00,"Monsters, Inc. Laugh Floor",108,262,Child
2024-01-24,17:00:00,"Monsters, Inc. Laugh Floor",122,234,Senior
2024-01-24,18:00:00,"Monsters, Inc. Laugh Floor",158,286,Teen
2024-01-24,19:00:00,"Monsters, Inc. Laugh Floor",93,196,Senior
2024-01-24,20:00:00,"Monsters, Inc. Laugh Floor",16,52,Adult
2024-01-24,21:00:00,"Monsters, Inc. Laugh Floor",25,86,Teen
2024-01-24,22:00:00,"Monsters, Inc. Laugh Floor",19,59,Child
2024-01-24,09:00:00,Space Mountain,25,103,Adult
2024-01-24,10:00:00,Space Mountain,25,107,Teen
2024-01-24,11:00:00,Space Mountain,9,65,Teen
2024-01-24,12:00:00,Space Mountain,22,50,Adult
2024-01-24,13:00:00,Space Mountain,46,103,Senior
2024-01-24,14:00:00,Space Mountain,107,227,Child
2024-01-24,15:00:00,Space Mountain,148,255,Senior
2024-01-24,16:00:00,Space Mountain,58,160,Senior
2024-01-24,17:00:00,Space Mountain,93,216,Senior
2024-01-24,18:00:00,Space Mountain,59,120,Child
2024-01-24,19:00:00,Space Mountain,94,162,Adult
2024-01-24,20:00:00,Space Mountain,49,89,Teen
2024-01-24,21:00:00,Space Mountain,17,53,Teen
2024-01-24,22:00:00,Space Mountain,23,53,Child
2024-01-24,09:00:00,Stitch's Great Escape! (Seasonal),5,68,Adult
2024-01-24,10:00:00,Stitch's Great Escape! (Seasonal),10,92,Child
2024-01-24,11:00:00,Stitch's Great Escape! (Seasonal),20,63,Teen
2024-01-24,12:00:00,Stitch's Great Escape! (Seasonal),17,70,Teen
2024-01-24,13:00:00,Stitch's Great Escape! (Seasonal),115,216,Adult
2024-01-24,14:00:00,Stitch's Great Escape! (Seasonal),35,109,Adult
2024-01-24,15:00:00,Stitch's Great Escape! (Seasonal),75,182,Senior
2024-01-24,16:00:00,Stitch's Great Escape! (Seasonal),64,117,Senior
2024-01-24,17:00:00,Stitch's Great Escape! (Seasonal),77,240,Adult
2024-01-24,18:00:00,Stitch's Great Escape! (Seasonal),75,220,Child
2024-01-24,19:00:00,Stitch's Great Escape! (Seasonal),158,277,Adult
2024-01-24,20:00:00,Stitch's Great Escape! (Seasonal),38,71,Senior
2024-01-24,21:00:00,Stitch's Great Escape! (Seasonal),28,83,Teen
2024-01-24,22:00:00,Stitch's Great Escape! (Seasonal),21,89,Child
2024-01-24,09:00:00,Tomorrowland Speedway,12,117,Senior
2024-01-24,10:00:00,Tomorrowland Speedway,28,86,Adult
2024-01-24,11:00:00,Tomorrowland Speedway,32,83,Adult
2024-01-24,12:00:00,Tomorrowland Speedway,30,66,Senior
2024-01-24,13:00:00,Tomorrowland Speedway,124,233,Senior
2024-01-24,14:00:00,Tomorrowland Speedway,125,226,Teen
2024-01-24,15:00:00,Tomorrowland Speedway,95,256,Adult
2024-01-24,16:00:00,Tomorrowland Speedway,45,149,Child
2024-01-24,17:00:00,Tomorrowland Speedway,47,106,Child
2024-01-24,18:00:00,Tomorrowland Speedway,165,288,Teen
2024-01-24,19:00:00,Tomorrowland Speedway,111,257,Senior
2024-01-24,20:00:00,Tomorrowland Speedway,22,52,Adult
2024-01-24,21:00:00,Tomorrowland Speedway,29,85,Child
2024-01-24,22:00:00,Tomorrowland Speedway,29,90,Adult
2024-01-24,09:00:00,Tomorrowland Transit Authority,8,82,Adult
2024-01-24,10:00:00,Tomorrowland Transit Authority,33,88,Adult
2024-01-24,11:00:00,Tomorrowland Transit Authority,6,50,Adult
2024-01-24,12:00:00,Tomorrowland Transit Authority,28,93,Child
2024-01-24,13:00:00,Tomorrowland Transit Authority,52,144,Adult
2024-01-24,14:00:00,Tomorrowland Transit Authority,110,186,Senior
2024-01-24,15:00:00,Tomorrowland Transit Authority,122,221,Child
2024-01-24,16:00:00,Tomorrowland Transit Authority,91,265,Senior
2024-01-24,17:00:00,Tomorrowland Transit Authority,70,139,Senior
2024-01-24,18:00:00,Tomorrowland Transit Authority,138,237,Adult
2024-01-24,19:00:00,Tomorrowland Transit Authority,120,218,Senior
2024-01-24,20:00:00,Tomorrowland Transit Authority,23,97,Adult
2024-01-24,21:00:00,Tomorrowland Transit Authority,35,86,Child
2024-01-24,22:00:00,Tomorrowland Transit Authority,26,63,Adult
2024-01-24,09:00:00,TRON Lightcycle Power Run Rollercoaster,9,58,Adult
2024-01-24,10:00:00,TRON Lightcycle Power Run Rollercoaster,14,53,Senior
2024-01-24,11:00:00,TRON Lightcycle Power Run Rollercoaster,18,118,Senior
2024-01-24,12:00:00,TRON Lightcycle Power Run Rollercoaster,32,73,Child
2024-01-24,13:00:00,TRON Lightcycle Power Run Rollercoaster,162,300,Adult
2024-01-24,14:00:00,TRON Lightcycle Power Run Rollercoaster,160,280,Adult
2024-01-24,15:00:00,TRON Lightcycle Power Run Rollercoaster,88,281,Adult
2024-01-24,16:00:00,TRON Lightcycle Power Run Rollercoaster,66,205,Senior
2024-01-24,17:00:00,TRON Lightcycle Power Run Rollercoaster,66,160,Senior
2024-01-24,18:00:00,TRON Lightcycle Power Run Rollercoaster,64,177,Adult
2024-01-24,19:00:00,TRON Lightcycle Power Run Rollercoaster,48,144,Adult
2024-01-24,20:00:00,TRON Lightcycle Power Run Rollercoaster,22,100,Teen
2024-01-24,21:00:00,TRON Lightcycle Power Run Rollercoaster,27,55,Child
2024-01-24,22:00:00,TRON Lightcycle Power Run Rollercoaster,42,80,Teen
2024-01-23,09:00:00,Enchanted Tiki Room,20,74,Senior
2024-01-23,10:00:00,Enchanted Tiki Room,29,117,Adult
2024-01-23,11:00:00,Enchanted Tiki Room,8,68,Teen
2024-01-23,12:00:00,Enchanted Tiki Room,6,76,Senior
2024-01-23,13:00:00,Enchanted Tiki Room,104,199,Child
2024-01-23,14:00:00,Enchanted Tiki Room,40,101,Child
2024-01-23,15:00:00,Enchanted Tiki Room,157,275,Child
2024-01-23,16:00:00,Enchanted Tiki Room,82,185,Child
2024-01-23,17:00:00,Enchanted Tiki Room,58,126,Adult
2024-01-23,18:00:00,Enchanted Tiki Room,51,105,Adult
2024-01-23,19:00:00,Enchanted Tiki Room,153,263,Teen
2024-01-23,20:00:00,Enchanted Tiki Room,23,70,Teen
2024-01-23,21:00:00,Enchanted Tiki Room,26,68,Adult
2024-01-23,22:00:00,Enchanted Tiki Room,48,99,Child
2024-01-23,09:00:00,Jungle Cruise,12,84,Teen
2024-01-23,10:00:00,Jungle Cruise,11,85,Child
2024-01-23,11:00:00,Jungle Cruise,13,115,Teen
2024-01-23,12:00:00,Jungle Cruise,33,119,Adult
2024-01-23,13:00:00,Jungle Cruise,58,169,Adult
2024-01-23,14:00:00,Jungle Cruise,92,246,Teen
2024-01-23,15:00:00,Jungle Cruise,47,118,Adult
2024-01-23,16:00:00,Jungle Cruise,105,238,Child
2024-01-23,17:00:00,Jungle Cruise,40,133,Senior
2024-01-23,18:00:00,Jungle Cruise,85,272,Child
2024-01-23,19:00:00,Jungle Cruise,62,198,Child
2024-01-23,20:00:00,Jungle Cruise,35,77,Teen
2024-01-23,21:00:00,Jungle Cruise,46,95,Adult
2024-01-23,22:00:00,Jungle Cruise,29,69,Teen
2024-01-23,09:00:00,The Magic Carpets of Aladdin,12,118,Senior
2024-01-23,10:00:00,The Magic Carpets of Aladdin,7,66,Senior
2024-01-23,11:00:00,The Magic Carpets of Aladdin,22,62,Adult
2024-01-23,12:00:00,The Magic Carpets of Aladdin,39,109,Teen
2024-01-23,13:00:00,The Magic Carpets of Aladdin,54,157,Adult
2024-01-23,14:00:00,The Magic Carpets of Aladdin,82,193,Teen
2024-01-23,15:00:00,The Magic Carpets of Aladdin,165,279,Adult
2024-01-23,16:00:00,The Magic Carpets of Aladdin,81,183,Senior
2024-01-23,17:00:00,The Magic Carpets of Aladdin,35,107,Senior
2024-01-23,18:00:00,The Magic Carpets of Aladdin,53,128,Senior
2024-01-23,19:00:00,The Magic Carpets of Aladdin,125,218,Teen
2024-01-23,20:00:00,The Magic Carpets of Aladdin,29,68,Teen
2024-01-23,21:00:00,The Magic Carpets of Aladdin,22,82,Senior
2024-01-23,22:00:00,The Magic Carpets of Aladdin,25,95,Adult
2024-01-23,09:00:00,Pirates of the Caribbean,15,59,Senior
2024-01-23,10:00:00,Pirates of the Caribbean,43,101,Senior
2024-01-23,11:00:00,Pirates of the Caribbean,36,80,Teen
2024-01-23,12:00:00,Pirates of the Caribbean,18,120,Senior
2024-01-23,13:00:00,Pirates of the Caribbean,64,198,Adult
2024-01-23,14:00:00,Pirates of the Caribbean,86,153,Senior
2024-01-23,15:00:00,Pirates of the Caribbean,129,300,Adult
2024-01-23,16:00:00,Pirates of the Caribbean,125,239,Teen
2024-01-23,17:00:00,Pirates of the Caribbean,74,144,Child
2024-01-23,18:00:00,Pirates of the Caribbean,171,289,Senior
2024-01-23,19:00:00,Pirates of the Caribbean,62,129,Senior
2024-01-23,20:00:00,Pirates of the Caribbean,39,70,Child
2024-01-23,21:00:00,Pirates of the Caribbean,25,78,Adult
2024-01-23,22:00:00,Pirates of the Caribbean,18,75,Child
2024-01-23,09:00:00,Swiss Family Treehouse,25,98,Senior
2024-01-23,10:00:00,Swiss Family Treehouse,6,57,Teen
2024-01-23,11:00:00,Swiss Family Treehouse,29,67,Child
2024-01-23,12:00:00,Swiss Family Treehouse,10,68,Senior
2024-01-23,13:00:00,Swiss Family Treehouse,93,236,Senior
2024-01-23,14:00:00,Swiss Family Treehouse,124,257,Senior
2024-01-23,15:00:00,Swiss Family Treehouse,54,150,Adult
2024-01-23,16:00:00,Swiss Family Treehouse,85,176,Adult
2024-01-23,17:00:00,Swiss Family Treehouse,110,211,Adult
2024-01-23,18:00:00,Swiss Family Treehouse,59,122,Child
2024-01-23,19:00:00,Swiss Family Treehouse,118,256,Senior
2024-01-23,20:00:00,Swiss Family Treehouse,23,58,Child
2024-01-23,21:00:00,Swiss Family Treehouse,41,73,Child
2024-01-23,22:00:00,Swiss Family Treehouse,28,50,Adult
2024-01-23,09:00:00,Fantasyland,15,64,Child
2024-01-23,10:00:00,Fantasyland,26,80,Senior
2024-01-23,11:00:00,Fantasyland,27,90,Senior
2024-01-23,12:00:00,Fantasyland,32,98,Teen
2024-01-23,13:00:00,Fantasyland,95,269,Senior
2024-01-23,14:00:00,Fantasyland,49,135,Senior
2024-01-23,15:00:00,Fantasyland,108,192,Senior
2024-01-23,16:00:00,Fantasyland,55,139,Teen
2024-01-23,17:00:00,Fantasyland,41,134,Child
2024-01-23,18:00:00,Fantasyland,80,265,Teen
2024-01-23,19:00:00,Fantasyland,165,284,Senior
2024-01-23,20:00:00,Fantasyland,44,92,Teen
2024-01-23,21:00:00,Fantasyland,16,55,Senior
2024-01-23,22:00:00,Fantasyland,38,79,Teen
2024-01-23,09:00:00,The Barnstormer,40,108,Senior
2024-01-23,10:00:00,The Barnstormer,40,120,Senior
2024-01-23,11:00:00,The Barnstormer,19,95,Teen
2024-01-23,12:00:00,The Barnstormer,45,104,Child
2024-01-23,13:00:00,The Barnstormer,112,247,Teen
2024-01-23,14:00:00,The Barnstormer,130,282,Adult
2024-01-23,15:00:00,The Barnstormer,121,205,Adult
2024-01-23,16:00:00,The Barnstormer,34,108,Senior
2024-01-23,17:00:00,The Barnstormer,115,280,Child
2024-01-23,18:00:00,The Barnstormer,112,248,Child
2024-01-23,19:00:00,The Barnstormer,73,136,Adult
2024-01-23,20:00:00,The Barnstormer,42,79,Child
2024-01-23,21:00:00,The Barnstormer,21,83,Teen
2024-01-23,22:00:00,The Barnstormer,20,80,Adult
2024-01-23,09:00:00,Dumbo the Flying Elephant,15,56,Child
2024-01-23,10:00:00,Dumbo the Flying Elephant,38,110,Senior
2024-01-23,11:00:00,Dumbo the Flying Elephant,29,92,Adult
2024-01-23,12:00:00,Dumbo the Flying Elephant,21,87,Teen
2024-01-23,13:00:00,Dumbo the Flying Elephant,57,109,Adult
2024-01-23,14:00:00,Dumbo the Flying Elephant,158,286,Adult
2024-01-23,15:00:00,Dumbo the Flying Elephant,58,115,Senior
2024-01-23,16:00:00,Dumbo the Flying Elephant,87,248,Child
2024-01-23,17:00:00,Dumbo the Flying Elephant,105,268,Child
2024-01-23,18:00:00,Dumbo the Flying Elephant,78,173,Child
2024-01-23,19:00:00,Dumbo the Flying Elephant,61,132,Child
2024-01-23,20:00:00,Dumbo the Flying Elephant,37,100,Adult
2024-01-23,21:00:00,Dumbo the Flying Elephant,22,58,Adult
2024-01-23,22:00:00,Dumbo the Flying Elephant,14,66,Child
2024-01-23,09:00:00,Enchanted Tales with Belle,31,72,Teen
2024-01-23,10:00:00,Enchanted Tales with Belle,30,107,Teen
2024-01-23,11:00:00,Enchanted Tales with Belle,17,83,Senior
2024-01-23,12:00:00,Enchanted Tales with Belle,28,73,Child
2024-01-23,13:00:00,Enchanted Tales with Belle,60,187,Teen
2024-01-23,14:00:00,Enchanted Tales with Belle,149,252,Teen
2024-01-23,15:00:00,Enchanted Tales with Belle,123,226,Senior
2024-01-23,16:00:00,Enchanted Tales with Belle,125,297,Teen
2024-01-23,17:00:00,Enchanted Tales with Belle,119,269,Teen
2024-01-23,18:00:00,Enchanted Tales with Belle,74,153,Adult
2024-01-23,19:00:00,Enchanted Tales with Belle,57,113,Adult
2024-01-23,20:00:00,Enchanted Tales with Belle,27,98,Child
2024-01-23,21:00:00,Enchanted Tales with Belle,30,60,Senior
2024-01-23,22:00:00,Enchanted Tales with Belle,32,80,Senior
2024-01-23,09:00:00,it's a small world,23,118,Senior
2024-01-23,10:00:00,it's a small world,35,99,Adult
2024-01-23,11:00:00,it's a small world,26,68,Senior
2024-01-23,12:00:00,it's a small world,12,51,Senior
2024-01-23,13:00:00,it's a small world,101,197,Adult
2024-01-23,14:00:00,it's a small world,120,235,Child
2024-01-23,15:00:00,it's a small world,74,124,Adult
2024-01-23,16:00:00,it's a small world,103,210,Adult
2024-01-23,17:00:00,it's a small world,71,185,Adult
2024-01-23,18:00:00,it's a small world,48,125,Senior
2024-01-23,19:00:00,it's a small world,118,218,Teen
2024-01-23,20:00:00,it's a small world,31,96,Adult
2024-01-23,21:00:00,it's a small world,29,93,Adult
2024-01-23,22:00:00,it's a small world,17,85,Child
2024-01-23,09:00:00,Mad Tea Party,3,58,Senior
2024-01-23,10:00:00,Mad Tea Party,24,62,Child
2024-01-23,11:00:00,Mad Tea Party,29,107,Teen
2024-01-23,12:00:00,Mad Tea Party,19,86,Teen
2024-01-23,13:00:00,Mad Tea Party,33,108,Child
2024-01-23,14:00:00,Mad Tea Party,69,114,Teen
2024-01-23,15:00:00,Mad Tea Party,127,253,Child
2024-01-23,16:00:00,Mad Tea Party,169,281,Child
2024-01-23,17:00:00,Mad Tea Party,70,122,Teen
2024-01-23,18:00:00,Mad Tea Party,100,196,Teen
2024-01-23,19:00:00,Mad Tea Party,67,128,Teen
2024-01-23,20:00:00,Mad Tea Party,26,66,Senior
2024-01-23,21:00:00,Mad Tea Party,23,92,Senior
2024-01-23,22:00:00,Mad Tea Party,32,67,Adult
2024-01-23,09:00:00,Mickey's PhilharMagic,13,82,Child
2024-01-23,10:00:00,Mickey's PhilharMagic,7,85,Senior
2024-01-23,11:00:00,Mickey's PhilharMagic,26,99,Child
2024-01-23,12:00:00,Mickey's PhilharMagic,18,83,Teen
2024-01-23,13:00:00,Mickey's PhilharMagic,68,212,Senior
2024-01-23,14:00:00,Mickey's PhilharMagic,74,151,Senior
2024-01-23,15:00:00,Mickey's PhilharMagic,73,145,Senior
2024-01-23,16:00:00,Mickey's PhilharMagic,44,127,Senior
2024-01-23,17:00:00,Mickey's PhilharMagic,76,155,Child
2024-01-23,18:00:00,Mickey's PhilharMagic,111,213,Adult
2024-01-23,19:00:00,Mickey's PhilharMagic,40,126,Child
2024-01-23,20:00:00,Mickey's PhilharMagic,20,54,Senior
2024-01-23,21:00:00,Mickey's PhilharMagic,27,51,Teen
2024-01-23,22:00:00,Mickey's PhilharMagic,19,91,Child
2024-01-23,09:00:00,The Many Adventures of Winnie the Pooh,22,99,Teen
2024-01-23,10:00:00,The Many Adventures of Winnie the Pooh,28,92,Child
2024-01-23,11:00:00,The Many Adventures of Winnie the Pooh,42,115,Senior
2024-01-23,12:00:00,The Many Adventures of Winnie the Pooh,32,105,Child
2024-01-23,13:00:00,The Many Adventures of Winnie the Pooh,89,238,Child
2024-01-23,14:00:00,The Many Adventures of Winnie the Pooh,119,198,Senior
2024-01-23,15:00:00,The Many Adventures of Winnie the Pooh,63,131,Adult
2024-01-23,16:00:00,The Many Adventures of Winnie the Pooh,95,185,Adult
2024-01-23,17:00:00,The Many Adventures of Winnie the Pooh,63,202,Child
2024-01-23,18:00:00,The Many Adventures of Winnie the Pooh,91,193,Adult
2024-01-23,19:00:00,The Many Adventures of Winnie the Pooh,68,120,Senior
2024-01-23,20:00:00,The Many Adventures of Winnie the Pooh,38,98,Teen
2024-01-23,21:00:00,The Many Adventures of Winnie the Pooh,34,61,Child
2024-01-23,22:00:00,The Many Adventures of Winnie the Pooh,24,74,Adult
2024-01-23,09:00:00,Peter Pan's Flight,11,99,Adult
2024-01-23,10:00:00,Peter Pan's Flight,12,112,Senior
2024-01-23,11:00:00,Peter Pan's Flight,10,74,Child
2024-01-23,12:00:00,Peter Pan's Flight,5,74,Teen
2024-01-23,13:00:00,Peter Pan's Flight,95,225,Child
2024-01-23,14:00:00,Peter Pan's Flight,119,238,Adult
2024-01-23,15:00:00,Peter Pan's Flight,107,227,Senior
2024-01-23,16:00:00,Peter Pan's Flight,33,104,Adult
2024-01-23,17:00:00,Peter Pan's Flight,46,114,Child
2024-01-23,18:00:00,Peter Pan's Flight,67,203,Teen
2024-01-23,19:00:00,Peter Pan's Flight,137,267,Senior
2024-01-23,20:00:00,Peter Pan's Flight,51,93,Teen
2024-01-23,21:00:00,Peter Pan's Flight,33,97,Child
2024-01-23,22:00:00,Peter Pan's Flight,16,52,Senior
2024-01-23,09:00:00,Prince Charming's Regal Carrousel,19,52,Child
2024-01-23,10:00:00,Prince Charming's Regal Carrousel,11,81,Child
2024-01-23,11:00:00,Prince Charming's Regal Carrousel,33,72,Child
2024-01-23,12:00:00,Prince Charming's Regal Carrousel,10,89,Senior
2024-01-23,13:00:00,Prince Charming's Regal Carrousel,90,256,Child
2024-01-23,14:00:00,Prince Charming's Regal Carrousel,42,127,Senior
2024-01-23,15:00:00,Prince Charming's Regal Carrousel,139,252,Teen
2024-01-23,16:00:00,Prince Charming's Regal Carrousel,64,116,Teen
2024-01-23,17:00:00,Prince Charming's Regal Carrousel,84,209,Senior
2024-01-23,18:00:00,Prince Charming's Regal Carrousel,61,183,Teen
2024-01-23,19:00:00,Prince Charming's Regal Carrousel,102,182,Teen
2024-01-23,20:00:00,Prince Charming's Regal Carrousel,22,98,Teen
2024-01-23,21:00:00,Prince Charming's Regal Carrousel,18,71,Child
2024-01-23,22:00:00,Prince Charming's Regal Carrousel,20,67,Senior
2024-01-23,09:00:00,Princess Fairytale Hall,20,71,Teen
2024-01-23,10:00:00,Princess Fairytale Hall,22,106,Child
2024-01-23,11:00:00,Princess Fairytale Hall,8,67,Senior
2024-01-23,12:00:00,Princess Fairytale Hall,5,70,Senior
2024-01-23,13:00:00,Princess Fairytale Hall,36,120,Child
2024-01-23,14:00:00,Princess Fairytale Hall,86,145,Child
2024-01-23,15:00:00,Princess Fairytale Hall,140,280,Adult
2024-01-23,16:00:00,Princess Fairytale Hall,108,206,Senior
2024-01-23,17:00:00,Princess Fairytale Hall,95,277,Teen
2024-01-23,18:00:00,Princess Fairytale Hall,68,136,Adult
2024-01-23,19:00:00,Princess Fairytale Hall,103,233,Senior
2024-01-23,20:00:00,Princess Fairytale Hall,21,65,Child
2024-01-23,21:00:00,Princess Fairytale Hall,28,88,Senior
2024-01-23,22:00:00,Princess Fairytale Hall,23,89,Adult
2024-01-23,09:00:00,Seven Dwarfs Mine Train,30,94,Child
2024-01-23,10:00:00,Seven Dwarfs Mine Train,14,80,Child
2024-01-23,11:00:00,Seven Dwarfs Mine Train,13,117,Adult
2024-01-23,12:00:00,Seven Dwarfs Mine Train,45,119,Teen
2024-01-23,13:00:00,Seven Dwarfs Mine Train,118,218,Teen
2024-01-23,14:00:00,Seven Dwarfs Mine Train,53,170,Teen
2024-01-23,15:00:00,Seven Dwarfs Mine Train,71,128,Teen
2024-01-23,16:00:00,Seven Dwarfs Mine Train,157,275,Senior
2024-01-23,17:00:00,Seven Dwarfs Mine Train,80,227,Teen
2024-01-23,18:00:00,Seven Dwarfs Mine Train,160,271,Child
2024-01-23,19:00:00,Seven Dwarfs Mine Train,57,113,Adult
2024-01-23,20:00:00,Seven Dwarfs Mine Train,23,68,Senior
2024-01-23,21:00:00,Seven Dwarfs Mine Train,28,66,Senior
2024-01-23,22:00:00,Seven Dwarfs Mine Train,14,52,Child
2024-01-23,09:00:00,Under the Sea: Journey of the Little Mermaid,19,118,Teen
2024-01-23,10:00:00,Under the Sea: Journey of the Little Mermaid,20,53,Child
2024-01-23,11:00:00,Under the Sea: Journey of the Little Mermaid,12,59,Senior
2024-01-23,12:00:00,Under the Sea: Journey of the Little Mermaid,29,91,Teen
2024-01-23,13:00:00,Under the Sea: Journey of the Little Mermaid,149,291,Adult
2024-01-23,14:00:00,Under the Sea: Journey of the Little Mermaid,86,158,Child
2024-01-23,15:00:00,Under the Sea: Journey of the Little Mermaid,68,183,Child
2024-01-23,16:00:00,Under the Sea: Journey of the Little Mermaid,85,160,Senior
2024-01-23,17:00:00,Under the Sea: Journey of the Little Mermaid,64,151,Teen
2024-01-23,18:00:00,Under the Sea: Journey of the Little Mermaid,54,118,Senior
2024-01-23,19:00:00,Under the Sea: Journey of the Little Mermaid,66,113,Senior
2024-01-23,20:00:00,Under the Sea: Journey of the Little Mermaid,20,59,Senior
2024-01-23,21:00:00,Under the Sea: Journey of the Little Mermaid,27,61,Adult
2024-01-23,22:00:00,Under the Sea: Journey of the Little Mermaid,29,58,Teen
2024-01-23,09:00:00,Frontierland,21,95,Teen
2024-01-23,10:00:00,Frontierland,12,92,Child
2024-01-23,11:00:00,Frontierland,13,57,Teen
2024-01-23,12:00:00,Frontierland,22,64,Senior
2024-01-23,13:00:00,Frontierland,73,207,Adult
2024-01-23,14:00:00,Frontierland,91,156,Adult
2024-01-23,15:00:00,Frontierland,89,254,Teen
2024-01-23,16:00:00,Frontierland,117,247,Teen
2024-01-23,17:00:00,Frontierland,53,122,Senior
2024-01-23,18:00:00,Frontierland,75,155,Senior
